gene_id,Exp_2_3,Neg_1_2
CELE_F26F4.10|rars-1,8717,8191
CELE_F26F4.9|F26F4.9,1536,1364
CELE_F26F4.2|F26F4.2,62,42
CELE_F26F4.1|cee-1,3947,3777
CELE_F26F4.11|rpb-8,3247,2998
CELE_C26E6.8|ula-1,2945,2877
CELE_C26E6.11|mmab-1,1600,1486
CELE_C26E6.9|set-2,5824,5536
CELE_C26E6.12|C26E6.12,1729,1500
CELE_C26E6.7|eri-9,3297,2985
CELE_C26E6.2|flh-2,1742,1828
CELE_C26E6.6|mrps-18C,3380,3210
CELE_C26E6.5|fsn-1,4897,4227
CELE_C26E6.4|rpb-2,10592,9990
CELE_C26E6.3|ntl-9,4035,3871
CELE_C27F2.4|C27F2.4,2355,2198
CELE_C27F2.5|vps-22,2618,2561
CELE_C27F2.9|C27F2.9,1713,1707
CELE_R144.5|smcr-8,1983,2000
CELE_R144.10|R144.10,961,980
CELE_C27F2.14|C27F2.14,0,0
CELE_C27F2.13|C27F2.13,0,0
CELE_C27F2.2|nca-2,188,234
CELE_C27F2.11|C27F2.11,0,0
CELE_C27F2.6|C27F2.6,14,0
CELE_C27F2.7|C27F2.7,1459,1439
CELE_C27F2.10|C27F2.10,3341,3119
CELE_C27F2.1|wdr-60,98,65
CELE_C27F2.8|tmem-131,11478,11461
CELE_T15B12.2|T15B12.2,52,0
CELE_F52C9.10|F52C9.10,0,0
CELE_F52C9.5|F52C9.5,34,0
CELE_T15B12.T1|T15B12.t1,0,0
CELE_T15B12.1|T15B12.1,966,955
CELE_F52C9.1|sorf-2,1936,1980
CELE_ZK121.2|ZK121.2,794,603
CELE_F52C9.9|21ur-11565,0,0
CELE_F52C9.7|mog-3,4379,4724
CELE_F52C9.8|pqe-1,13259,13382
CELE_F52C9.3|F52C9.3,1659,1793
CELE_Y32H12A.9|Y32H12A.9,0,0
CELE_ZK121.1|glrx-21,1055,1027
CELE_Y32H12A.2|thoc-5,3609,3344
CELE_Y32H12A.3|dhs-9,2503,1711
CELE_Y32H12A.4|szy-2,2800,2739
CELE_Y32H12A.5|paqr-2,3281,3236
CELE_W03A5.7|dnj-24,661,508
CELE_Y32H12A.8|Y32H12A.8,5957,5649
CELE_Y32H12A.10|21ur-13217,0,0
CELE_Y32H12A.6|Y32H12A.6,540,488
CELE_Y32H12A.7|Y32H12A.7,2667,2903
CELE_W03A5.2|W03A5.2,129,137
CELE_W03A5.1|W03A5.1,81,0
CELE_W03A5.3|grl-22,45,28
CELE_W03A5.6|dlgr-1,3491,3395
CELE_T24G10.2|T24G10.2,6031,5621
CELE_F48E8.8|F48E8.8,91,83
CELE_F48E8.6|disl-2,3221,3257
CELE_F48E8.7|skpt-1,5948,5698
CELE_R144.14|21ur-15580,0,0
CELE_R144.3|R144.3,1192,1157
CELE_R144.19|R144.19,0,0
CELE_C45G9.14|C45G9.14,0,0
CELE_C45G9.10|C45G9.10,0,0
CELE_C45G9.16|21ur-14872,0,0
CELE_C45G9.1|ttbk-6,0,0
CELE_F54D8.7|F54D8.7,0,0
CELE_F54D8.8|F54D8.8,0,0
CELE_F21H11.2|sax-2,4319,4212
CELE_Y54H5A.6|21ur-15343,0,0
CELE_K10D2.1|hira-1,4662,4310
CELE_ZC155.5|cutl-19,19,20
CELE_ZC395.12|ZC395.12,0,0
CELE_R144.6|R144.6,1423,1391
CELE_R144.12|R144.12,1195,1126
CELE_R144.11|R144.11,719,552
CELE_R144.7|larp-1,29261,30379
CELE_R144.18|R144.18,5,8
CELE_R144.4|wip-1,3918,4466
CELE_R144.9|mdt-11,1414,1167
CELE_R144.13|R144.13,501,591
CELE_R144.17|linc-2,20,11
CELE_R144.2|pcf-11,5348,5086
CELE_R144.15|srpr-2.2,17,10
CELE_C45G9.6|C45G9.6,1359,1280
CELE_C45G9.13|nlp-43,177,96
CELE_C45G9.7|txbp-3,363,274
CELE_C45G9.5|vtip-1,2665,2415
CELE_C45G9.8|C45G9.8,47,23
CELE_C45G9.9|C45G9.9,145,59
CELE_C45G9.4|C45G9.4,79,31
CELE_C45G9.11|C45G9.11,20,22
CELE_C45G9.2|C45G9.2,1531,1440
CELE_C45G9.12|C45G9.12,35,32
CELE_F54D8.3|alh-1,11239,10779
CELE_F54D8.2|cox-6A,7284,6372
CELE_F54D8.4|cah-1,113,79
CELE_F54D8.10|F54D8.10,8,5
CELE_F54D8.6|F54D8.6,4655,4551
CELE_F54D8.1|dpy-17,13506,11452
CELE_F21H11.3|tbx-2,874,1009
CELE_Y54H5A.2|Y54H5A.2,2437,2499
CELE_Y54H5A.3|rbm-42,4157,3982
CELE_Y54H5A.1|grwd-1,5346,5731
CELE_Y54H5A.4|oxy-4,1068,1095
CELE_Y54H5A.5|Y54H5A.5,21,8
CELE_T10F2.5|T10F2.5,724,565
CELE_T10F2.1|gars-1,9432,9079
CELE_T10F2.2|T10F2.2,2745,2595
CELE_T10F2.3|ulp-1,6900,6469
CELE_T10F2.4|prp-19,10035,9817
CELE_K10D2.5|K10D2.5,986,844
CELE_K10D2.4|emb-1,1193,1070
CELE_K10D2.3|cid-1,8375,8529
CELE_K10D2.2|pup-2,21122,19201
CELE_K10D2.8|K10D2.8,26,26
CELE_K10D2.7|moc-6,38,25
CELE_K10D2.6|emb-8,9176,8608
CELE_ZC155.3|morc-1,4710,4765
CELE_ZC155.7|syx-16,2105,1998
CELE_ZC155.4|ZC155.4,4251,3936
CELE_ZC155.2|ZC155.2,21,0
CELE_ZC155.1|nex-1,8965,8435
CELE_C34E10.10|C34E10.10,1023,1068
CELE_C34E10.12|C34E10.12,7,15
CELE_C34E10.6|atp-2,97346,92565
CELE_C34E10.5|prmt-5,4711,4264
CELE_C34E10.11|mrps-26,3008,2665
CELE_C34E10.4|prx-10,2164,2226
CELE_C34E10.7|cnd-1,228,173
CELE_C34E10.8|sumv-1,6499,6333
CELE_C34E10.3|gop-1,1739,1702
CELE_C34E10.2|gop-2,3094,2794
CELE_C34E10.1|gop-3,3835,3524
CELE_C34E10.9|C34E10.9,24,0
CELE_ZC395.7|hap-1,688,650
CELE_ZC395.6|gro-1,1235,1146
CELE_ZC395.5|ZC395.5,417,586
CELE_ZC395.8|ztf-8,5578,5230
CELE_ZC395.4|ZC395.4,31,13
CELE_ZC395.10|daf-41,19830,17409
CELE_ZC395.3|toc-1,3922,3855
CELE_ZC395.2|clk-1,1053,1104
CELE_F48E8.5|paa-1,21422,21245
CELE_F48E8.4|F48E8.4,3506,2965
CELE_F48E8.3|F48E8.3,3963,3887
CELE_F48E8.2|F48E8.2,3793,3678
CELE_F48E8.1|lon-1,3582,1936
CELE_R02F2.6|R02F2.6,0,0
CELE_R02F2.10|R02F2.10,21,31
CELE_R02F2.5|R02F2.5,0,0
CELE_R02F2.7|R02F2.7,1382,1418
CELE_R02F2.4|R02F2.4,2259,2266
CELE_R02F2.2|osg-1,506,490
CELE_R02F2.8|R02F2.8,207,212
CELE_R02F2.9|mrpl-58,1374,1302
CELE_D1044.7|D1044.7,45,76
CELE_D1044.3|pqn-25,202,175
CELE_D1044.13|D1044.13,0,0
CELE_D1044.11|D1044.11,0,0
CELE_R02F2.1|R02F2.1,15725,18353
CELE_D1044.1|D1044.1,149,130
CELE_D1044.2|dex-1,1648,1541
CELE_D1044.6|D1044.6,7092,6733
CELE_F09F7.5|F09F7.5,1272,1131
CELE_F09F7.6|F09F7.6,1004,2010
CELE_F09F7.7|nmad-1,1847,2152
CELE_F09F7.8|nspb-12,27,30
CELE_F09F7.1|molo-1,30,46
CELE_F56D2.8|F56D2.8,0,0
CELE_F56D2.5|F56D2.5,195,172
CELE_F09F7.4|hach-1,3777,3660
CELE_F09F7.3|rpc-2,8733,8535
CELE_F09F7.2|mlc-3,17431,15029
CELE_F56D2.3|F56D2.3,248,166
CELE_F56D2.2|F56D2.2,2471,2310
CELE_F56D2.6|ddx-15,8445,8171
CELE_F56D2.9|F56D2.9,0,0
CELE_F56D2.1|ucr-1,14062,13805
CELE_F56D2.7|ced-6,3022,3304
CELE_C05D2.10|wdr-37,5893,6119
CELE_C05D2.16|C05D2.16,0,0
CELE_C05D2.14|C05D2.14,0,0
CELE_C05D2.6|madf-11,3258,3155
CELE_C05D2.15|C05D2.15,5,6
CELE_C05D2.3|basl-1,45,0
CELE_C05D2.4|bas-1,1059,615
CELE_C05D2.5|xnd-1,6873,7058
CELE_C05D2.8|C05D2.8,3219,2293
CELE_C05H8.4|C05H8.4,0,0
CELE_C05H8.1|ckk-1,137,166
CELE_C05H8.3|C05H8.3,3,0
CELE_F54E7.6|F54E7.6,16,0
CELE_F54E7.5|sdz-21,217,243
CELE_C05D2.1|daf-4,2702,2696
CELE_C05D2.11|C05D2.11,505,332
CELE_F54E7.12|21ur-9905,0,0
CELE_F54E7.3|par-3,17214,16602
CELE_F54E7.9|F54E7.9,894,718
CELE_F54E7.8|ska-3,2319,2156
CELE_F54E7.2|rps-12,38560,35478
CELE_F54E7.10|F54E7.10,5,4
CELE_F54E7.11|F54E7.11,5,4
CELE_F54E7.1|pst-2,1565,1582
CELE_F54E7.7|rcan-1,720,912
CELE_B0336.6|abi-1,8708,8718
CELE_B0336.5|arle-14,2437,1912
CELE_B0336.13|B0336.13,1598,1557
CELE_B0336.7|B0336.7,2115,2041
CELE_B0336.8|lgg-3,933,870
CELE_B0336.11|hpo-28,215,126
CELE_B0336.4|rgs-5,768,792
CELE_B0336.9|swp-1,3149,2850
CELE_B0336.10|rpl-23,42603,38530
CELE_B0336.1|wrm-1,4472,4299
CELE_B0336.3|rbm-26,10033,10528
CELE_B0336.2|arf-1,18710,17364
CELE_B0244.7|B0244.7,29,36
CELE_B0244.17|B0244.17,54,40
CELE_B0244.10|B0244.10,117,107
CELE_B0244.6|B0244.6,129,128
CELE_B0244.5|B0244.5,0,37
CELE_B0244.4|B0244.4,28,0
CELE_B0244.T3|B0244.t3,0,0
CELE_B0244.13|B0244.13,0,0
CELE_B0244.T1|B0244.t1,0,0
CELE_B0244.2|ida-1,1816,1806
CELE_B0244.8|egg-1,28935,27135
CELE_B0244.9|B0244.9,49,17
CELE_Y37B11A.1|cutl-23,82,70
CELE_Y37B11A.4|Y37B11A.4,0,0
CELE_Y37B11A.T2|Y37B11A.t2,0,0
CELE_Y37B11A.6|mir-4938,0,0
CELE_W03A3.4|W03A3.4,0,0
CELE_Y37B11A.2|rev-3,1502,1332
CELE_Y37B11A.8|Y37B11A.8,416,540
CELE_Y37B11A.3|Y37B11A.3,817,700
CELE_R12B2.3|R12B2.3,21,16
CELE_R12B2.2|R12B2.2,292,288
CELE_R12B2.1|sma-4,808,831
CELE_W03A3.2|polq-1,4320,4149
CELE_W03A3.1|ceh-10,65,94
CELE_R12B2.4|him-10,3735,3660
CELE_R12B2.8|R12B2.8,30,15
CELE_R12B2.5|mdt-15,11972,12990
CELE_F01F1.7|ddx-23,6629,6630
CELE_F01F1.8|cct-6,20756,20691
CELE_F01F1.6|alh-9,4996,4397
CELE_F01F1.5|dpf-4,4174,3809
CELE_F01F1.9|dnpp-1,4394,3943
CELE_C28H8.5|C28H8.5,35,0
CELE_F01F1.16|F01F1.16,0,0
CELE_F01F1.14|F01F1.14,0,8
CELE_F01F1.2|F01F1.2,1929,1924
CELE_F01F1.1|hpo-10,2813,2417
CELE_C28H8.6|pxl-1,1846,1861
CELE_F01F1.4|rabn-5,2510,2562
CELE_F01F1.10|eng-1,1174,1214
CELE_F01F1.15|F01F1.15,772,665
CELE_F01F1.11|F01F1.11,3493,3281
CELE_F01F1.3|F01F1.3,354,333
CELE_F01F1.12|aldo-2,40339,36332
CELE_C28H8.9|dpff-1,4372,4166
CELE_C28H8.4|erd-2.2,4709,4353
CELE_C28H8.14|C28H8.14,548,469
CELE_C28H8.11|tdo-2,1500,1298
CELE_C28H8.3|C28H8.3,15922,16245
CELE_C28H8.2|C28H8.2,39,44
CELE_C28H8.12|dnc-2,3715,3243
CELE_EGAP1.1|EGAP1.1,51,35
CELE_EGAP1.2|mir-67,0,0
CELE_EGAP1.4|EGAP1.4,0,0
CELE_C28H8.1|bcl-7,1885,1847
CELE_EGAP1.3|zmp-1,80,32
CELE_EGAP1.5|EGAP1.5,114,93
CELE_F47D12.6|F47D12.6,238,207
CELE_F47D12.7|F47D12.7,111,48
CELE_F47D12.1|gar-2,178,98
CELE_F47D12.10|F47D12.10,0,0
CELE_C56G2.5|C56G2.5,525,385
CELE_C56G2.19|C56G2.19,0,0
CELE_C56G2.4|C56G2.4,190,212
CELE_F47D12.3|F47D12.3,41,22
CELE_F47D12.9|F47D12.9,6917,7185
CELE_C56G2.6|let-767,8588,7409
CELE_C56G2.7|rpn-13,9481,8933
CELE_F25B5.9|F25B5.9,0,0
CELE_F25B5.8|F25B5.8,0,0
CELE_F25B5.11|F25B5.11,0,0
CELE_F25B5.10|F25B5.10,0,0
CELE_T04C9.3|T04C9.3,0,0
CELE_T04C9.9|T04C9.9,0,0
CELE_T04C9.12|T04C9.12,0,0
CELE_T04C9.11|T04C9.11,0,0
CELE_T04C9.8|T04C9.8,0,0
CELE_T04C9.7|T04C9.7,0,0
CELE_T04C9.2|T04C9.2,0,0
CELE_T04C9.13|T04C9.13,0,1
CELE_ZK328.8|tbx-7,46,65
CELE_ZK328.9|21ur-14137,0,0
CELE_ZK328.10|ZK328.10,0,0
CELE_ZK328.7|ift-139,0,0
CELE_F40H6.2|F40H6.2,0,0
CELE_F40H6.7|F40H6.7,0,0
CELE_F40H6.T1|F40H6.t1,0,0
CELE_F40H6.8|F40H6.8,0,0
CELE_C05D10.2|mapk-15,97,122
CELE_C05D10.7|21ur-15542,0,0
CELE_C05D10.6|21ur-14987,0,0
CELE_Y42G9A.8|Y42G9A.8,0,0
CELE_F42A10.12|F42A10.12,0,0
CELE_F42A10.T1|F42A10.t1,0,0
CELE_F42A10.11|F42A10.11,0,0
CELE_F42A10.T2|F42A10.t2,0,0
CELE_C23G10.13|mir-8206,0,0
CELE_T12A2.18|21ur-13658,0,0
CELE_T12A2.16|hot-4,93,54
CELE_T12A2.6|T12A2.6,0,0
CELE_T12A2.20|T12A2.20,0,0
CELE_T12A2.9|srg-8,0,0
CELE_T12A2.10|srg-9,0,0
CELE_T12A2.19|T12A2.19,0,0
CELE_C18F10.4|srg-1,0,0
CELE_T12A2.12|srg-4,0,0
CELE_C18F10.6|srg-3,0,0
CELE_C18F10.9|C18F10.9,0,0
CELE_C18F10.7|C18F10.7,5407,5479
CELE_F25B5.4|ubq-1,84162,75569
CELE_F25B5.5|F25B5.5,1412,1506
CELE_F25B5.6|F25B5.6,3972,4049
CELE_F25B5.3|F25B5.3,8215,7623
CELE_F25B5.7|nono-1,6805,6362
CELE_F25B5.2|nop-1,7687,7630
CELE_F25B5.1|dct-6,2702,3025
CELE_T04C9.4|mlp-1,1477,986
CELE_T04C9.6|frm-2,1581,1477
CELE_T04C9.10|T04C9.10,3,0
CELE_T04C9.1|T04C9.1,6355,6402
CELE_ZK328.4|gcna-1,3785,3895
CELE_ZK328.2|eftu-2,11331,11223
CELE_ZK328.5|npp-10,18036,16673
CELE_ZK328.1|cyk-3,4971,5523
CELE_ZK328.6|ZK328.6,127,102
CELE_F40H6.4|tbx-11,348,365
CELE_F40H6.1|clc-10,66,19
CELE_F40H6.6|F40H6.6,465,576
CELE_C05D10.1|attf-4,2200,1869
CELE_C05D10.3|wht-1,379,300
CELE_C05D10.4|C05D10.4,723,650
CELE_T17E9.2|nmt-1,9131,9521
CELE_T17E9.1|kin-18,10750,10559
CELE_Y42G9A.4|mvk-1,6946,6266
CELE_Y42G9A.6|wht-7,2498,2602
CELE_Y42G9A.3|Y42G9A.3,1476,907
CELE_Y42G9A.2|Y42G9A.2,396,236
CELE_Y42G9A.1|rotr-1,343,421
CELE_F42A10.3|anmt-2,818,988
CELE_F42A10.2|nfm-1,1604,1747
CELE_F42A10.9|F42A10.9,473,213
CELE_F42A10.4|efk-1,6277,7504
CELE_F42A10.5|F42A10.5,8321,7351
CELE_F42A10.1|abcf-3,7042,7537
CELE_F42A10.6|F42A10.6,3627,2423
CELE_F42A10.7|F42A10.7,584,680
CELE_F42A10.8|nas-28,82,71
CELE_C23G10.14|C23G10.14,89,95
CELE_C23G10.5|C23G10.5,65,75
CELE_C23G10.6|ugt-66,71,52
CELE_C23G10.7|C23G10.7,5439,5067
CELE_C23G10.4|rpn-2,21486,19949
CELE_C23G10.8|sna-3,8500,8395
CELE_C23G10.3|rps-3,80100,71196
CELE_C23G10.2|C23G10.2,2438,2141
CELE_C23G10.1|C23G10.1,46,36
CELE_C23G10.11|C23G10.11,19,0
CELE_T12A2.15|esyt-2,1689,1492
CELE_T12A2.3|T12A2.3,162,121
CELE_T12A2.7|bcas-2,3383,2867
CELE_T12A2.8|gen-1,4084,3822
CELE_T12A2.2|stt-3,22666,21968
CELE_T12A2.1|amdh-1,314,382
CELE_C18F10.5|srg-2,14,0
CELE_C18F10.8|srg-7,28,0
CELE_F47D12.4|hmg-1.2,6758,6509
CELE_F47D12.5|gadr-3,233,254
CELE_C16A3.10|oatr-1,8752,6160
CELE_C56G2.18|C56G2.18,0,0
CELE_C56G2.1|akap-1,16906,18389
CELE_C56G2.21|C56G2.21,0,0
CELE_C16A3.15|C16A3.15,0,0
CELE_C56G2.9|C56G2.9,54,57
CELE_C56G2.3|trmt-10C.2,1308,1311
CELE_C56G2.22|C56G2.22,3,3
CELE_C56G2.20|C56G2.20,3,0
CELE_C56G2.15|C56G2.15,359,325
CELE_C16A3.8|thoc-2,7548,7118
CELE_C16A3.9|rps-13,27427,25921
CELE_C16A3.11|C16A3.11,8,0
CELE_C16A3.7|nfx-1,11055,9954
CELE_C16A3.6|C16A3.6,5034,4937
CELE_C16A3.5|C16A3.5,7417,6561
CELE_C16A3.4|znf-622,6263,6302
CELE_C16A3.3|let-716,9853,10201
CELE_C16A3.2|C16A3.2,1237,1083
CELE_C16A3.1|smrc-1,2181,2146
CELE_C05D11.4|let-756,442,327
CELE_C05D11.5|C05D11.5,219,155
CELE_C05D11.6|nas-4,76,48
CELE_C05D11.7|atgl-1,6155,5438
CELE_C05D11.8|fhip-1,3907,4067
CELE_C05D11.9|popl-1,3200,3012
CELE_C05D11.10|mrps-17,1369,1274
CELE_C05D11.3|txdc-9,3699,2936
CELE_C05D11.2|vps-16,3800,3425
CELE_C05D11.1|C05D11.1,8150,8509
CELE_C05D11.11|mel-32,18269,14777
CELE_C05D11.13|C05D11.13,367,328
CELE_C05D11.12|let-721,8825,8704
CELE_T26A5.6|T26A5.6,2582,2405
CELE_T26A5.7|set-1,8241,7800
CELE_T26A5.5|jhdm-1,9238,8864
CELE_T26A5.4|algn-1,2612,2793
CELE_T26A5.8|pole-3,1404,1187
CELE_T26A5.9|dlc-1,19796,17696
CELE_F23F12.8|chtb-2,98,100
CELE_F23F12.9|zip-8,1427,1308
CELE_T26A5.3|nduf-2.2,5691,6088
CELE_T26A5.2|T26A5.2,2917,3059
CELE_T26A5.1|wht-6,110,98
CELE_F23F12.13|F23F12.13,176,230
CELE_F23F12.4|sdz-15,59,79
CELE_F23F12.16|F23F12.16,0,0
CELE_F23F12.15|F23F12.15,0,0
CELE_F23F12.3|F23F12.3,242,246
CELE_F23F12.17|F23F12.17,306,330
CELE_C09E7.3|oig-1,44,36
CELE_K03F8.3|K03F8.3,0,0
CELE_K03F8.T1|K03F8.t1,0,0
CELE_F23F12.12|F23F12.12,277,304
CELE_K03F8.2|acr-5,35,39
CELE_C09E7.2|pqn-10,0,0
CELE_C09E7.11|C09E7.11,9,0
CELE_F23F12.6|rpt-3,12741,12144
CELE_C09E7.4|C09E7.4,1024,997
CELE_F27B3.6|F27B3.6,49,74
CELE_F27B3.2|acr-21,0,0
CELE_F27B3.9|F27B3.9,0,0
CELE_C09E7.6|C09E7.6,1040,1054
CELE_C09E7.7|C09E7.7,3290,2976
CELE_C09E7.8|C09E7.8,2100,1816
CELE_F27B3.7|F27B3.7,1847,1745
CELE_F20H11.6|F20H11.6,0,0
CELE_F20H11.5|ddo-3,7507,7155
CELE_F20H11.1|F20H11.1,2236,2453
CELE_F20H11.2|let-765,10698,10722
CELE_F20H11.4|F20H11.4,71,0
CELE_F20H11.3|mdh-2,21005,20048
CELE_Y40D12A.2|ctsa-4.2,7455,3068
CELE_Y40D12A.1|cmtr-2,1524,1580
CELE_C13B9.2|C13B9.2,725,584
CELE_C13B9.3|copd-1,7529,6679
CELE_C13B9.5|C13B9.5,0,0
CELE_M01G4.6|M01G4.6,0,0
CELE_C13B9.4|pdfr-1,337,210
CELE_F37A4.5|F37A4.5,88,32
CELE_F37A4.4|F37A4.4,111,60
CELE_M01G4.7|M01G4.7,0,0
CELE_F37A4.10|F37A4.10,0,0
CELE_F37A4.7|rbf-1,409,409
CELE_F37A4.8|isw-1,13367,12962
CELE_F37A4.6|F37A4.6,25,0
CELE_K07E12.2|K07E12.2,9,0
CELE_Y102E9.1|odr-4,3041,3253
CELE_F37A4.T1|F37A4.t1,0,0
CELE_Y102E9.T1|Y102E9.t1,0,0
CELE_Y102E9.5|Y102E9.5,246,164
CELE_F37A4.3|bus-22,94,43
CELE_F37A4.9|bath-41,6365,6570
CELE_F37A4.2|F37A4.2,2085,1905
CELE_F37A4.1|F37A4.1,6224,6282
CELE_Y102E9.2|wdr-4,7236,6731
CELE_R05H11.4|R05H11.4,0,0
CELE_R05H11.2|R05H11.2,21,30
CELE_R05H11.1|R05H11.1,539,569
CELE_K07E12.4|K07E12.4,0,0
CELE_K07E12.1|dig-1,2235,1566
CELE_F28F5.4|F28F5.4,26,15
CELE_F28F5.6|F28F5.6,279,186
CELE_F28F5.8|F28F5.8,0,0
CELE_F28F5.T1|F28F5.t1,0,0
CELE_F28F5.10|F28F5.10,0,0
CELE_F28F5.3|lim-8,1412,1032
CELE_R13F6.8|clec-158,0,0
CELE_F28F5.15|F28F5.15,0,0
CELE_F28F5.13|F28F5.13,0,0
CELE_F28F5.17|F28F5.17,0,0
CELE_F28F5.14|F28F5.14,0,0
CELE_F28F5.9|F28F5.9,0,0
CELE_F28F5.16|F28F5.16,0,0
CELE_F28F5.12|F28F5.12,0,0
CELE_F28F5.7|21ur-14582,0,0
CELE_R13F6.11|R13F6.11,0,0
CELE_R13F6.14|R13F6.14,0,0
CELE_R13F6.12|R13F6.12,0,0
CELE_R13F6.13|R13F6.13,0,0
CELE_R13F6.4|ten-1,4092,3873
CELE_R13F6.3|srv-1,741,503
CELE_R13F6.6|zak-1,280,262
CELE_R13F6.9|sma-3,297,284
CELE_K04C2.7|K04C2.7,47,46
CELE_K04C2.3|K04C2.3,2084,2106
CELE_R13F6.10|cra-1,7210,6580
CELE_R13F6.1|kbp-1,1507,1158
CELE_K04C2.8|K04C2.8,32,18
CELE_K04C2.10|K04C2.10,0,0
CELE_K04C2.T3|K04C2.t3,0,0
CELE_K04C2.11|K04C2.11,0,0
CELE_K04C2.T2|K04C2.t2,0,0
CELE_K04C2.9|K04C2.9,0,0
CELE_K04C2.T1|K04C2.t1,0,0
CELE_K04C2.4|brd-1,2630,2480
CELE_K04C2.2|K04C2.2,4236,4290
CELE_K04C2.5|K04C2.5,19,0
CELE_T07E3.4|T07E3.4,721,613
CELE_T07E3.5|brc-2,1925,1689
CELE_T07E3.2|T07E3.2,22,13
CELE_T07E3.3|T07E3.3,2838,2738
CELE_T07E3.6|pdf-1,1316,1467
CELE_F57B9.7|flap-1,2829,2759
CELE_F57B9.12|F57B9.12,0,0
CELE_F57B9.11|21ur-13014,1,0
CELE_F57B9.6|inf-1,31222,27699
CELE_F57B9.5|byn-1,4311,4827
CELE_F57B9.8|F57B9.8,48,0
CELE_F57B9.4|coq-2,1725,1714
CELE_F57B9.3|F57B9.3,19,25
CELE_F57B9.9|abu-13,623,276
CELE_F57B9.2|let-711,40423,39509
CELE_F57B9.10|rpn-6.1,8886,8496
CELE_F57B9.1|F57B9.1,1053,1208
CELE_F31E3.4|panl-2,4599,4897
CELE_F31E3.2|F31E3.2,162,120
CELE_F31E3.11|mir-5549,0,0
CELE_F31E3.3|rfc-4,6059,5717
CELE_F31E3.8|F31E3.8,0,0
CELE_F31E3.1|ceh-20,1549,1594
CELE_F31E3.6|F31E3.6,554,525
CELE_C06E8.6|C06E8.6,0,0
CELE_C06E8.7|C06E8.7,0,0
CELE_C06E8.3|prk-1,781,1066
CELE_C06E8.5|C06E8.5,149,60
CELE_F11H8.2|lgc-38,73,62
CELE_F11H8.7|F11H8.7,0,4
CELE_F11H8.6|F11H8.6,0,0
CELE_F11H8.3|col-8,27672,28454
CELE_F11H8.5|F11H8.5,2,0
CELE_R01H2.7|R01H2.7,142,151
CELE_F11H8.T1|F11H8.t1,0,0
CELE_F11H8.8|F11H8.8,0,0
CELE_F11H8.1|rfl-1,2758,2874
CELE_F11H8.4|cyk-1,3994,4719
CELE_R01H2.1|R01H2.1,0,0
CELE_R01H2.4|R01H2.4,25,0
CELE_R01H2.5|ger-1,1270,899
CELE_R01H2.2|R01H2.2,26,0
CELE_R01H2.3|egg-2,10787,10032
CELE_F31E3.12|F31E3.12,30,29
CELE_F31E3.5|eef-1A.1,504979,492233
CELE_R01H2.6|ubc-18,8694,8063
CELE_R01H2.8|R01H2.8,22,12
CELE_ZK418.12|ZK418.12,0,0
CELE_ZK418.13|ZK418.13,26,34
CELE_ZK418.6|ZK418.6,166,131
CELE_ZK418.7|ZK418.7,244,208
CELE_ZK418.3|tmem-17,0,0
CELE_ZK418.4|lin-37,3248,3215
CELE_ZK418.5|ZK418.5,4947,4165
CELE_ZK418.2|ZK418.2,71,0
CELE_ZK418.8|tofu-7,1396,1219
CELE_ZK418.9|fubl-2,7012,7705
CELE_B0280.4|odd-1,119,94
CELE_B0280.7|B0280.7,46,0
CELE_B0280.8|nhr-10,1235,1239
CELE_B0280.12|glr-2,92,54
CELE_B0280.15|sls-2.16,0,0
CELE_B0280.22|B0280.22,0,0
CELE_B0280.21|B0280.21,0,0
CELE_B0280.16|sls-2.18,0,0
CELE_K04G7.14|K04G7.14,0,0
CELE_B0280.5|cpg-2,119188,116096
CELE_B0280.10|pot-1,883,975
CELE_B0280.9|B0280.9,3045,3019
CELE_B0280.3|rpia-1,2595,2534
CELE_B0280.2|B0280.2,70,69
CELE_B0280.13|viro-2,447,518
CELE_B0280.1|ggtb-1,3372,2972
CELE_B0280.17|B0280.17,64,0
CELE_B0280.11|B0280.11,33,0
CELE_K04G7.3|ogt-1,8756,10328
CELE_K04G7.4|nuo-4,12078,10972
CELE_K04G7.10|rnp-7,4965,4365
CELE_K04G7.11|syf-2,3774,3707
CELE_K04G7.1|K04G7.1,3946,3766
CELE_F37C12.7|acs-4,22256,21580
CELE_F37C12.17|srb-7,0,0
CELE_F37C12.9|rps-14,56288,50197
CELE_R13A5.10|gda-2,116,86
CELE_R13A5.12|lpd-7,9489,9973
CELE_R13A5.9|mfsd-6,315,226
CELE_Y80D4G.1|Y80D4G.1,845,909
CELE_T04A6.3|T04A6.3,0,0
CELE_T04A6.2|T04A6.2,29,17
CELE_R13A5.1|cup-5,4763,4888
CELE_R13A5.15|R13A5.15,34,51
CELE_R13A5.11|R13A5.11,51,39
CELE_T04A6.1|T04A6.1,593,644
CELE_ZK783.6|ZK783.6,40,0
CELE_ZK783.1|fbn-1,5097,5048
CELE_T04A6.7|T04A6.7,0,0
CELE_ZK783.8|ZK783.8,0,0
CELE_ZK783.2|upp-1,5603,4280
CELE_ZK783.7|ZK783.7,5,0
CELE_ZK783.4|baz-2,3547,3159
CELE_C18H2.9|C18H2.9,40,60
CELE_C18H2.5|C18H2.5,57,0
CELE_C18H2.2|C18H2.2,1443,1657
CELE_C03B8.5|C03B8.5,0,0
CELE_C03B8.4|lin-13,10267,10043
